,review,label
907,"Un récit poignant , qui nous entraine dans l' univers du régime dictatorial argentin . Une femme professeur d' histoire enseigne avec une certaine fermeté , qui n' est pas loin de s' apparenter à une rigidité défensive . Cette bourgeoise ne se pose pas trop de questions , elle ne veut pas savoir que l' horreur existe . Avec son mari et leur fille adoptée , ils fréquentent la messe avec assiduité . Puis , cet univers se fissure , les questions se mettent à poindre et un mouvement irréversible se met en marche . Elle , qui s' en tenait à l' histoire officielle , s' interroge . Elle veut savoir d' où vient sa fille . La recherche des origines , la quête de la vérité , la dissimulation par son mari des circonstances de l' arrivée de leur fille ( "" on n' en parlera plus jamais "" , lui avait-il dit à son arrivée ) , le retour d' exil d' une amie torturée , la rencontre de femmes issues des "" folles de mai "" , tout cela va peu à peu nous entrainer vers la confrontation inéluctable à la violence du régime , à l' inacceptable inhumanité et au mensonge qui qualifierait certains de parasites de la société , gauchistes en tout genre , désireux de faire sombrer les riches gagneurs .",1
908,Un film cocasse et surprenant qu' il ne faut manquer sous aucun prétexte !,1
909,"Ce film est une ode au lâcher-prise , oublier ce que nous sommes , ce que nous vivons à 100 à l' heure pour se poser en compagnie de personnages aux qualités humaines exceptionnelles . Agnés Jaoui et Sandrine Kiberlain ne jouent pas , elles sont leur personnages et Poladylés possède un coin de rêveur que nous devrions tous être . Vraiment un joli film .",1
910,"J' ai trouvé ce film très bien . Il est sûr que beaucoup de monde vont dire , c' est toujours pareil , mais je pense qu' aujourd'hui on a presque fait le tour de tout ce qui peut faire peur . Maintenant tous les scenarios possible y sont passés . c' est un film assez court , mais un passage qui nous ai donné est tres flippant je trouve , un réel moment de peur qui peut tendre les nerfs de n' importe qui . Vraiment pas mal . A voir je pense .",1
911,"Film très divertissant , une bouffée de fraicheur . Luchini fidèle à lui même , chamboulé par l' arrivée d' une jeune anglaise et Gemma Arterton met en valeur la femme dans toute sa sensualité .",1
912,"La possession est un film d' horreur divertissant dans le genre . ... Le jeu des acteurs est réussi avec l' incroyable prestation de sa jeune héroïne . ... c' est l' atmosphère et l' angoisse qui se dégagent du film qui donne la chair de poule , et non des scènes d' extrême violence , comme il y en a maintenant dans la plupart des films d' horreur ... ... la musique est trés puissante et bien pesante , la scene d ouverture plutot macabre concernant la boite , donne le ton pour la suite et la fin est plutot original . ... ... ... ... vraiment convaincu par ce film qui s' impose par la qualité de sa mise en scène , son sens du rythme et ses scénes parfois trés éprouvant ... ...",1
913,COOL,0
914,"Ce film serait un hommage à Bruce Lee , et d' après les éloges faits en début de film , il serait également le meilleur dans sa catégorie , avec des combats époustouflants , des acteurs charismatiques , des prises jamais réalisées , bref , le must en la matière . La réalité est à l' opposé puisque les fautes de raccord sont nombreuses , le scénario est incomoréhensible , et la fameuse participation de Bruce Lee se résume à des images de la star apparaissant inopinément durant les combats . Ce que l' on retient du film , il s' agit d' une affaire de bijoux volés et d' un Robin des Bois chinois . Le reste est digne d' un film amateur et les chorégraphies des combats demeurent risibles . Pour finir , la seule musique du film est stridente , de quoi nous motiver à regarder sans le son , et sans l' image aussi au final .",0
915,"J' ai trouvé ce film extrêmement angoissant ! On est vraiment happé par l' ambiance . Gere est trés bon . J' ai beaucoup apprécié , je le recommande vivement .",1
916,"Chronique sociale sur la privatisation du rail britanique . Ken Loach nous livre ici un film qui nous attache ! A travers les absurdités dues à la privatisation , le film traite des conséquences de cela sur des ouvriers quant à la difficulté de retrouver du travail et dans la vie de tous les jours . Le point de vue de Ken Loach est certes marqué mais les faits abordés dans le film sont loin d' être éloignés de la réalité . Un film qui se base sur les individus et sur les conséquences du néo-libélarisme sur eux , et c' est ce qu' on aime chez Ken Loach !",1
917,Yann Moix a enfin fait quelque chose de bien dans sa vie : Podium une somptueuse comédie avec l' énorme Benoît Poelvoorde le métier de sosie est ridiculisé à la perfection . Je le déconseille aux moins de 7 ans . 4 / 5,1
918,"Le réalisateur John Boorman a réussi un film semi-autobiographique frais et tendre où un événement très dramatique , à savoir le Blitz sur Londres , est montré d' une façon qui est loin d' être dramatique puisque vu à travers le détachement de l' enfance . La mise en scène est impeccable et l' histoire est souvent surprenante avec ce mélange de petites joies et de regrets qu' on n' a aucun mal à ressentir puisque les personnages sonnent justes . La distribution quand à elle est irréprochable et on ne peut que souligner l' interprétation irrésistiblement amusante d' Ian Bannen en grand-père . Une très belle réussite .",1
919,"Le film qui inspirera "" L' aventure intérieure "" . Ici , pour sauver un scientifique mortellement atteint , d' autres scientifiques se font réduire afin de pénetrer dans son corps . Pour l' époque , les effets spéciaux sont excellents , et on a entre les mains un des meilleurs films fantastiques de l' époque . A voir et à revoir .",1
920,"Je suis très étonné de voir que ce film soit si peu diffusé et reçoive en plus des critiques mitigées ... et injustes . Ce film a été pour moi une véritable bouffée d' air frais parmi tous les navets de cet été . Ce qui m ' a le plus touché est la sincérité et la pureté des personnages , en quête de sens à travers différentes histoires d' amour / d' amitié qui s' entrecroisent de façon subtile . Le film oscille tout le long entre tragique et comique , avec naturellement une place de choix réservée à la nature ( les parcs de Tokyo ... ) , et un soupçon de fantastique ( le discret fantôme ) . Le seul bémol pour moi est certaines musiques jouées au piano , pas forcément inspirées et déjà entendues beaucoup de fois dans des films similaires . Mais au final , c' est un magnifique film qui réchauffe le coeur en ces temps d' égocentrisme exacerbé .",1
921,"Le documentaire mêle habilement différents portraits de chiliens tous en quête du passé , dans un pays propice à cette recherche tant pour ses qualités historiques que physiques . C' est cette recherche du passé , commune à tous , qui va alimenter le film en questionnements et va donner place à une superbe mise en scène et images .",1
922,"Un sujet pas évident à traiter et forcément un peu casse gueule : Un Homme croit revoir dans la vie d' un enfant sa propre vie . Bon , c' est synthétisé mais à quelque chose près , c' est un peu le scénario . Mais comment nous faire croire à cette histoire d' amitié entre un adulte et un enfant de 10 ans ? Surtout quand l' un vit à Paris et l' autre Dunkerque . Et pourtant la vraie force du film c' est son ton juste et subtil . La gouaille de Jean-Paul Rouve est parfaite pour ce rôle si particulier d' un homme de 40 ans coincé éternellement entre l' enfance et le monde des adultes . Benoît Poelvoorde est lui aussi magnifique dans son rôle de bon père de famille . Mais quand l' acteur belge s' éloigne des rôles d' amuseurs publics qui lui sont trop souvent confiés , il est souvent excellent ( cf. Entre ses mains ) . Au fond , le film laisse planer le mystère sur beaucoup de choses et c' est aussi ce qui fait son charme . Par bien des aspects , on pourrait dire que c' est un film fantastique . Le spectateur reste en permanence dans le flou . Derrière cette histoire et cette idée demeure un des plus vieux rêves de l' Homme : pouvoir revivre son enfance et par extension sa vie . Une très bonne surprise .",1
923,"Un premier film Maltais réalisé par Rebecca Cremona , étonnant , qui traite avec subtilité un sujet d' actualité . Je recommande vivement ce film .",1
924,"Si les 15 premières minutes un certain charme indéniable suscite notre intérêt , le reste du film n' en est pas moins discutable . L' atmosphère intéressante n' arrive pas à nous faire oublier les lacunes impardonnables de la mise en scène et surtout du scénario . Le suspense ( élément clé du genre ) disparaît au bout de vingt minutes et laisse place à des explications sirupeuses se voulant psychologique mais pour des personnes ayant un QI à deux chiffres . The Horsemen s' essaie également au patchwork en combinant Seven , Le Silence Des Agneaux et Saw rien que ça ! Malheureusement il se plante lamentablement et sombre dans la caricature outrancière . La maigreur anorexique de l' intrigue ainsi que les dialogues à la limite de l' autisme finissent d' achever le film à l' image de Zhang Zihi ( d' habitude excellente ) est à la fois pathétique et agaçante . Vous l' aurez donc compris , The Horsemen n' est pas une référence en la matière , loin de là . 1 étoile pour la mise en scène des meurtres .",0
925,"film totalement raté , le scénariste devrait apprendre à lire des personnages principaux sont inexistant , d' autres meurt alors qu' ils ont un rôle à jouer dans les suites . Film pathétique qui n' aurait jamais dû voir le jour",0
926,"Chiant-malayan comme d' hab ' . Depuis le 6ème sens il baisse , Signes , le Village et Incassable étaient moyens , et donc depuis c' est naze . Bizarrement même Wahlberg avoue que c' est débile et que c' est un flop mérité . D' accord le côté écolo qui dénonce le traitement qu' on réserve à la nature , et qui du coup se venge , est sympa . Hormis ça rien , c' est nul , l' histoire , le jeu des acteurs , la musique , le montage , la trame classique , le nombre trop important de longueurs , le rythme cassé ... Tout au plus les décors s' en tirent encore et les effets spéciaux aussi mais ça fait peu . En plus , ça me laisse une impression de bâclé , je sais pas pourquoi . Bizarrement ce truc n' a pas marché , à peine 2 de moyenne sur allociné et ça s' est vite oublié , faut croire qu' il n' y a pas de hasard .",0
